122.2293814,123.7757732,122.7770619,123.9368557,123.6469072,123.7757732,123.0992268,122.9059278,122.4871134,122.9059278,127.6739691,123.0347938,120.9729381,122.5837629,121.939433,122.6804124,124.5489691,123.2603093,123.8724227,122.3582474,123.9690722,122.6804124,124.4845361,122.7448454,122.2293814,123.7435567,122.3260309,122.3582474,123.3247423,125.8376289,123.1314433,122.3904639,122.6159794,123.3569588,121.681701,122.8737113,122.132732,123.2603093,122.5837629,123.0025773,122.5837629,NaN,NaN,NaN,NaN,
122.5193299,124.2268041,123.3247423,124.1301546,124.5811856,124.5167526,124.3234536,123.7435567,123.1958763,122.3260309,123.9368557,122.0360825,122.8414948,123.8079897,121.681701,123.8079897,123.1636598,123.7757732,123.8724227,122.8737113,122.2293814,124.4845361,122.6804124,124.6778351,122.2293814,123.1314433,122.2938144,122.9059278,123.0347938,123.0992268,123.0992268,123.8079897,122.6804124,122.7448454,121.8427835,127.0618557,122.1971649,120.9729381,123.0670103,121.4884021,124.0335052,NaN,NaN,NaN,NaN,
122.1649485,124.3878866,122.8737113,124.0657216,123.3891753,123.5180412,123.0347938,123.3569588,122.5193299,123.4213918,123.6146907,122.8092784,122.068299,123.1636598,121.5206186,122.1971649,123.6469072,124.1301546,124.7100515,123.4536082,124.8389175,123.1958763,124.5811856,122.6804124,122.5837629,123.2603093,122.6481959,123.1314433,122.7126289,123.4213918,121.810567,122.1971649,122.4548969,122.9381443,122.6159794,124.3878866,121.1662371,122.8737113,123.1958763,122.9703608,122.7448454,NaN,NaN,NaN,NaN,
122.4548969,123.8724227,122.1005155,123.6791237,122.6804124,122.1649485,123.1314433,123.0347938,122.9059278,122.7126289,122.8414948,122.5193299,123.4536082,123.3569588,121.3595361,122.5515464,123.4858247,124.6456186,123.6469072,124.0979381,124.0335052,123.8724227,123.3247423,124.4523196,122.3260309,123.8402062,122.3260309,122.6804124,122.4871134,123.5502577,123.0670103,122.0360825,122.4871134,124.8389175,121.939433,122.5193299,122.1649485,128.2216495,123.2280928,123.3247423,123.7435567,NaN,NaN,NaN,NaN,
121.7139175,123.4858247,122.3582474,123.9046392,123.3891753,123.7113402,123.4213918,124.0657216,121.7139175,122.6159794,123.4536082,123.1636598,128.4149485,123.1636598,121.1340206,122.5515464,124.9033505,123.8079897,123.4858247,122.3582474,123.2603093,123.0670103,125.0966495,122.7448454,122.132732,123.6146907,121.746134,122.8737113,123.0992268,123.0025773,122.6481959,123.5824742,121.5528351,122.5515464,122.3904639,123.4536082,122.0360825,122.9381443,127.1585052,123.0347938,123.0347938,NaN,NaN,NaN,NaN,
122.6159794,123.3247423,122.9381443,123.4536082,123.8079897,122.6159794,124.5167526,123.3891753,123.0347938,121.939433,123.3569588,121.810567,122.5193299,122.8737113,121.1984536,123.4536082,123.0992268,124.0335052,123.8724227,122.3904639,123.7435567,123.6791237,123.3891753,123.4858247,121.4884021,123.7435567,122.2615979,122.7770619,122.2938144,122.8737113,123.3247423,124.1301546,121.9072165,122.8092784,122.1005155,123.1958763,121.7139175,123.8402062,122.5193299,128.382732,124.3878866,NaN,NaN,NaN,NaN,
122.2938144,123.2925258,122.2938144,123.8079897,122.7448454,123.9046392,123.7435567,123.6791237,122.068299,123.4213918,124.2590206,122.6804124,124.742268,128.0283505,121.3917526,122.8737113,123.5502577,122.9381443,123.8724227,124.3556701,124.2590206,124.2268041,124.1623711,123.2603093,122.3582474,124.4845361,121.3273196,122.6481959,123.1958763,122.3260309,122.6804124,122.3904639,121.4561856,122.3904639,121.9716495,122.6159794,121.1662371,122.7448454,123.0670103,124.0335052,127.0940722,NaN,NaN,NaN,NaN,
122.8737113,122.7448454,122.6159794,122.4871134,123.6791237,122.9703608,124.3878866,123.3247423,122.8092784,121.6494845,122.5515464,122.132732,124.3878866,123.1958763,121.2628866,122.4871134,123.5824742,123.7757732,123.1636598,123.9046392,123.2280928,123.6791237,123.4536082,122.7126289,122.2615979,124.5167526,121.4239691,121.875,123.0025773,123.1314433,122.4548969,122.8737113,121.4239691,122.4871134,122.068299,123.4858247,121.617268,123.4858247,122.9703608,124.4523196,125.128866,NaN,NaN,NaN,NaN,
122.8737113,124.2590206,122.4871134,123.7113402,123.0992268,123.9046392,122.3904639,123.1636598,122.0360825,123.3891753,123.6791237,123.0992268,123.6791237,122.9703608,121.875,122.3582474,124.2268041,123.1636598,124.0335052,122.5837629,123.3569588,123.5502577,123.5180412,123.1958763,122.2615979,123.7757732,122.6481959,122.6481959,122.9703608,122.5515464,123.0992268,121.9716495,121.875,122.3904639,123.0670103,123.5824742,121.4239691,123.5824742,123.5502577,123.8079897,124.7100515,NaN,NaN,NaN,NaN,
123.1958763,124.0012887,122.3260309,124.0012887,123.5824742,121.7783505,124.0012887,122.6481959,123.0992268,121.3595361,123.3569588,122.132732,123.0025773,122.6159794,121.617268,123.6146907,122.4871134,123.3891753,123.4213918,123.5180412,123.2280928,122.8092784,123.0670103,123.3247423,122.003866,123.7435567,122.003866,122.2938144,122.4548969,122.8414948,122.5515464,122.7770619,122.2293814,123.3569588,122.4548969,123.5502577,122.7770619,122.6481959,123.0992268,123.6791237,124.7100515,NaN,NaN,NaN,NaN,
122.6481959,123.5180412,122.3582474,123.4858247,123.0670103,123.4858247,124.3556701,123.9046392,122.5837629,123.7435567,123.9690722,122.4871134,124.1623711,123.1314433,121.4884021,128.5438144,124.2590206,122.1971649,123.4858247,121.9716495,124.8389175,123.6146907,123.3891753,123.7757732,121.3273196,123.6146907,122.7770619,123.0347938,122.2938144,122.8414948,122.9703608,123.8724227,122.4226804,123.1958763,121.810567,123.1958763,122.2293814,123.8079897,122.3904639,124.0657216,124.7744845,NaN,NaN,NaN,NaN,
122.068299,124.1301546,122.6804124,122.4871134,123.3247423,123.0992268,124.1623711,122.8414948,122.5193299,121.2951031,122.9059278,121.2951031,122.9703608,122.132732,121.1662371,122.6159794,127.0296392,123.4536082,122.2615979,123.9690722,122.3904639,122.3904639,123.2280928,121.617268,122.6159794,122.5515464,121.7783505,123.0025773,122.6804124,125.3221649,122.2293814,123.2925258,121.9716495,123.2603093,122.2293814,122.8414948,122.8092784,124.0657216,122.3582474,123.7113402,124.2912371,NaN,NaN,NaN,NaN,
121.875,123.8079897,122.4548969,123.1958763,122.2615979,122.7126289,123.0670103,124.6456186,122.3904639,123.4213918,124.5489691,123.5180412,124.0335052,123.5180412,122.003866,123.3891753,122.9059278,127.4806701,122.5193299,121.4884021,123.1958763,122.8414948,122.7126289,122.4871134,122.6804124,121.2628866,122.003866,122.5837629,123.0992268,122.6159794,123.2925258,123.1958763,122.5515464,123.3247423,122.1005155,123.0025773,121.875,124.0012887,122.8737113,124.2912371,124.8389175,NaN,NaN,NaN,NaN,
121.1662371,123.0992268,122.4226804,122.9703608,123.3569588,123.9690722,123.3891753,122.8737113,122.9381443,122.068299,123.0992268,122.132732,122.8737113,123.1314433,121.3917526,123.2280928,123.1314433,123.4536082,127.4162371,122.2938144,122.7770619,123.0347938,123.5502577,121.7139175,122.1971649,124.0335052,122.0360825,122.7770619,123.0347938,123.2603093,123.3247423,123.6469072,121.4561856,123.4858247,122.5837629,123.4213918,122.4226804,122.8092784,123.1314433,123.3891753,124.2590206,NaN,NaN,NaN,NaN,
122.8092784,122.7448454,122.7770619,123.4858247,122.6159794,122.7126289,123.8402062,123.7435567,122.5515464,123.4213918,123.4213918,123.8724227,123.5180412,123.7435567,121.681701,123.1636598,123.6146907,123.4536082,123.0670103,127.2229381,123.1958763,123.3891753,121.939433,123.4536082,120.9085052,123.7435567,121.2951031,122.5193299,122.7448454,124.1945876,122.6481959,123.3247423,122.3260309,122.9703608,122.2293814,124.0012887,122.003866,123.0025773,123.5502577,123.5824742,124.3234536,NaN,NaN,NaN,NaN,
122.8414948,123.5502577,120.2641753,123.6469072,122.5193299,122.068299,123.0670103,122.7126289,122.7770619,121.3273196,123.3247423,121.5528351,123.4858247,123.7435567,121.4884021,122.5193299,123.7113402,122.7448454,123.4858247,122.3582474,128.0927835,122.6481959,122.8737113,122.5837629,121.7139175,122.4226804,121.875,122.7126289,123.7757732,123.0025773,123.5180412,123.0992268,121.8427835,123.4213918,122.2293814,124.2912371,121.681701,123.2925258,123.2280928,123.9368557,124.4201031,NaN,NaN,NaN,NaN,
122.132732,123.0992268,122.6804124,122.068299,122.9703608,122.5515464,123.5502577,122.3582474,122.1649485,123.7113402,122.8092784,122.4226804,124.2912371,123.6469072,121.7139175,122.9059278,123.3891753,124.3878866,122.3582474,123.0992268,123.4536082,127.3518041,122.6804124,122.6159794,121.4884021,124.7744845,120.7474227,122.7126289,121.681701,122.4871134,122.1971649,123.5180412,122.132732,122.4226804,122.1005155,124.3878866,122.6159794,122.8092784,123.4536082,123.7113402,125.2255155,NaN,NaN,NaN,NaN,
122.5837629,122.5193299,123.0025773,123.2925258,121.5528351,124.1301546,122.5837629,121.9716495,122.3260309,121.617268,122.5837629,122.2615979,122.0360825,122.9059278,122.2938144,123.2925258,122.9703608,121.3917526,124.4201031,122.003866,123.5180412,122.3904639,126.8363402,121.7139175,122.7770619,122.7770619,122.132732,121.1340206,122.5515464,122.4871134,123.0347938,122.9059278,122.5515464,123.2925258,121.7139175,123.5180412,122.3904639,123.5824742,122.2938144,123.2603093,124.3878866,NaN,NaN,NaN,NaN,
122.003866,123.3891753,122.8737113,122.4871134,123.1958763,121.4884021,123.8724227,122.9703608,122.3904639,122.5193299,123.8402062,122.6804124,123.9690722,124.0979381,121.4884021,123.3247423,121.746134,122.6159794,122.8092784,123.0025773,122.2938144,123.0025773,122.0360825,127.1907216,122.0360825,124.0012887,122.0360825,123.3247423,121.1340206,123.8079897,122.6804124,123.5502577,122.6159794,123.6791237,121.4561856,124.0979381,122.4226804,123.4536082,124.0012887,123.0025773,125.5798969,NaN,NaN,NaN,NaN,
122.3260309,123.4213918,122.5193299,123.8402062,122.6159794,123.8079897,123.3247423,122.132732,121.746134,121.939433,123.0347938,121.0373711,122.2938144,121.5528351,122.1649485,122.8414948,123.2603093,122.3582474,124.2590206,122.5837629,123.4536082,120.6185567,124.0335052,122.5837629,121.810567,123.8724227,121.875,122.5837629,122.2938144,121.2628866,122.8414948,123.2603093,122.8414948,122.9381443,121.9716495,123.0670103,121.7139175,123.6791237,122.8737113,124.3234536,124.6456186,NaN,NaN,NaN,NaN,
121.939433,123.3247423,122.7126289,124.0979381,123.5502577,123.7757732,124.4201031,122.1971649,122.0360825,122.3904639,123.6146907,123.3247423,123.4858247,124.8389175,120.7474227,124.0979381,122.3904639,123.5502577,122.3904639,122.4226804,121.5850515,123.0670103,122.9059278,122.6804124,122.2938144,123.0992268,121.7139175,122.8414948,122.8092784,123.2280928,121.0373711,122.6481959,122.1649485,122.5837629,122.7448454,123.2603093,122.4548969,123.7435567,123.8079897,123.7757732,124.5489691,NaN,NaN,NaN,NaN,
122.8092784,123.5502577,122.3260309,123.1958763,123.1636598,123.6791237,123.1958763,122.2615979,120.6185567,120.5219072,121.939433,120.4896907,121.617268,121.4561856,122.132732,121.3273196,123.7757732,122.2293814,123.7757732,121.5206186,124.1945876,121.4884021,123.6791237,122.4226804,122.3904639,123.0347938,122.7448454,122.4548969,122.7770619,122.8414948,123.0347938,122.0360825,121.939433,122.7770619,122.2293814,123.5502577,121.875,123.3247423,122.9059278,124.3556701,125.9987113,NaN,NaN,NaN,NaN,
121.6494845,123.2280928,122.2615979,123.8079897,123.4858247,123.3569588,124.0979381,122.4548969,121.2951031,121.1984536,122.6804124,123.0992268,123.3891753,124.0335052,121.1018041,123.4858247,122.003866,124.2268041,122.3904639,123.8079897,122.1005155,123.6791237,121.9072165,123.0992268,121.746134,124.0657216,121.5850515,122.7126289,122.2938144,123.1958763,122.9381443,123.2603093,121.9072165,122.9703608,121.9072165,123.7113402,122.8414948,123.7113402,124.3878866,123.9368557,124.7744845,NaN,NaN,NaN,NaN,
122.4226804,123.0025773,123.1636598,123.7113402,123.1636598,123.1314433,123.6469072,122.003866,122.2615979,121.2951031,121.6494845,120.7796392,122.068299,121.0695876,121.617268,121.9072165,124.1301546,121.7139175,124.0657216,121.1662371,123.0992268,121.810567,123.9046392,121.4884021,122.1005155,123.4858247,121.810567,123.9046392,124.3878866,122.5837629,123.4536082,121.810567,121.9716495,121.9716495,122.2615979,123.2280928,121.8427835,124.0335052,124.0979381,123.9046392,122.9381443,NaN,NaN,NaN,NaN,
122.3260309,122.4226804,122.4871134,124.0335052,122.7448454,123.1636598,123.5824742,122.6159794,121.5206186,122.132732,121.5528351,122.3260309,123.6469072,123.1636598,121.1984536,124.3234536,122.2615979,125.0322165,121.4239691,123.4536082,121.9072165,123.4213918,121.4239691,122.4871134,122.4871134,123.1314433,122.132732,122.8414948,122.9059278,123.3891753,122.2615979,122.5837629,121.5850515,123.6469072,121.810567,123.7435567,122.1649485,124.6134021,123.6469072,122.5515464,123.9690722,NaN,NaN,NaN,NaN,
122.6481959,123.9046392,122.2293814,123.5824742,124.0979381,123.5502577,122.7770619,122.6159794,122.7770619,121.1340206,121.939433,120.3608247,121.4239691,121.4884021,121.5850515,121.5206186,124.3234536,122.068299,123.8079897,121.5528351,124.0979381,121.746134,124.2590206,121.4239691,122.068299,123.6146907,122.3904639,123.1636598,123.0347938,123.3891753,123.0025773,122.6804124,122.4548969,122.3260309,121.681701,122.6804124,120.0064433,123.5502577,122.1971649,123.9368557,122.3260309,NaN,NaN,NaN,NaN,
122.8092784,123.4858247,123.0025773,124.1623711,122.5837629,123.2925258,123.9046392,122.8737113,121.6494845,122.068299,123.4536082,121.2306701,123.5502577,122.8737113,121.0695876,123.4536082,122.5837629,123.4858247,122.2615979,123.5824742,122.7770619,123.4858247,122.003866,123.2603093,122.003866,123.8079897,122.8737113,123.3569588,122.5193299,123.3247423,122.4226804,122.7770619,121.810567,123.2603093,121.6494845,123.7757732,120.8118557,122.9381443,122.5515464,122.8414948,124.3878866,NaN,NaN,NaN,NaN,
122.6804124,123.2925258,123.3891753,123.4858247,123.9690722,123.2603093,122.9703608,122.2293814,122.7126289,121.3273196,121.7783505,121.5206186,122.1005155,120.9407216,121.810567,121.5850515,123.9690722,121.5206186,123.6469072,121.3273196,124.7100515,121.810567,124.5489691,121.6494845,121.9072165,123.2925258,121.7139175,122.2615979,123.1636598,123.0347938,123.1636598,123.7435567,121.8427835,122.6804124,119.6842784,123.4858247,122.2938144,122.1005155,122.4871134,124.3878866,123.6146907,NaN,NaN,NaN,NaN,
122.2938144,123.3569588,121.9072165,122.6159794,122.3904639,123.3569588,124.1623711,122.5193299,120.9729381,122.8737113,122.6804124,122.4226804,122.4226804,123.0670103,120.3930412,123.7757732,121.5528351,124.4845361,121.5528351,123.7435567,122.1005155,123.7435567,121.746134,123.1958763,122.7126289,124.3878866,122.2293814,122.5193299,123.2280928,122.8414948,123.1636598,122.7770619,121.1662371,123.0025773,122.3904639,121.9072165,121.6494845,123.6146907,121.746134,123.0347938,124.7100515,NaN,NaN,NaN,NaN,
122.6804124,123.5180412,122.6804124,123.1314433,123.3569588,123.2603093,122.3904639,121.939433,122.1971649,121.0051546,122.068299,121.617268,121.7139175,121.4239691,122.5837629,120.8762887,123.7113402,121.2628866,124.5811856,121.875,124.2590206,121.1018041,124.5489691,122.3904639,122.7770619,123.4858247,122.132732,122.8092784,123.9690722,123.4536082,122.6481959,122.7770619,119.2332474,123.0670103,121.5528351,122.9703608,121.6494845,122.1649485,123.3569588,122.2293814,124.0012887,NaN,NaN,NaN,NaN,
122.3904639,123.5180412,122.8414948,123.4536082,123.6469072,123.4213918,124.0012887,122.6159794,120.6507732,122.2615979,122.7126289,122.2615979,123.0025773,122.1649485,121.8427835,123.4213918,121.875,122.9059278,121.5850515,122.7448454,122.4548969,123.2603093,122.8414948,123.1636598,122.003866,123.9046392,122.6159794,122.1971649,122.3582474,122.8737113,123.0670103,123.4536082,122.3260309,122.1649485,122.068299,122.3904639,122.068299,123.2280928,122.3582474,122.3904639,123.0992268,NaN,NaN,NaN,NaN,
121.810567,123.6469072,122.5193299,123.5180412,122.7448454,123.5502577,123.4858247,119.4909794,121.1018041,120.5219072,122.3904639,120.5541237,121.1662371,120.9729381,121.810567,121.7783505,124.3556701,121.2306701,123.6469072,121.617268,123.6469072,122.2938144,123.7757732,122.2293814,123.1958763,124.2268041,121.2628866,123.1958763,123.1314433,123.2925258,123.1314433,123.2280928,121.1984536,123.5180412,121.9716495,123.5180412,121.681701,122.8414948,122.9059278,123.0992268,123.8402062,NaN,NaN,NaN,NaN,
121.6494845,124.4201031,122.3260309,123.5502577,122.1005155,122.6804124,122.9703608,121.681701,121.0373711,121.810567,123.0670103,122.6481959,123.1636598,122.9059278,119.3298969,123.1636598,121.6494845,123.7113402,121.9072165,123.5824742,123.1958763,123.5502577,122.3904639,123.8079897,123.6469072,124.0657216,122.7448454,123.1958763,123.2603093,123.1636598,123.2280928,122.132732,121.9716495,123.0992268,122.4548969,123.0992268,121.3273196,123.1958763,123.7113402,122.4226804,124.9677835,NaN,NaN,NaN,NaN,
122.6481959,123.1636598,122.2293814,122.5837629,122.7126289,122.132732,122.9381443,121.810567,122.068299,120.6829897,121.3595361,121.2306701,122.4548969,121.2306701,121.9072165,120.6507732,123.5502577,120.9729381,123.9368557,121.3273196,123.5824742,121.4884021,123.3569588,121.9716495,122.068299,124.935567,122.068299,123.6791237,123.6791237,124.2912371,122.8737113,123.6146907,121.7139175,123.6469072,122.0360825,123.5180412,121.3595361,122.3260309,123.7435567,123.0670103,123.1958763,NaN,NaN,NaN,NaN,
122.7448454,123.8402062,122.3260309,123.2280928,120.2641753,122.5193299,121.7139175,122.4871134,121.0695876,121.2951031,122.132732,122.1005155,123.3569588,122.8092784,121.4884021,121.8427835,122.132732,122.7770619,122.068299,123.1958763,122.4871134,122.9381443,122.132732,122.8737113,122.3904639,123.3891753,122.2293814,123.1314433,122.9059278,123.5502577,122.8414948,122.7770619,121.5850515,122.8414948,122.1971649,122.5193299,122.0360825,123.6791237,122.4548969,122.5193299,124.3878866,NaN,NaN,NaN,NaN,
122.5515464,123.6146907,122.8737113,121.7783505,123.1314433,122.4226804,122.8414948,121.9072165,122.1649485,120.7152062,122.2293814,120.5863402,122.3260309,122.132732,121.5206186,121.2628866,121.8427835,120.5863402,123.6791237,122.132732,124.0979381,120.9407216,123.2280928,121.4561856,122.132732,123.5180412,119.5554124,122.1649485,122.1649485,123.8079897,122.003866,123.4213918,121.2306701,122.4548969,121.7139175,123.0670103,122.068299,123.3891753,122.3582474,123.8724227,122.5837629,NaN,NaN,NaN,NaN,
123.0992268,124.0012887,120.9729381,122.8092784,122.1005155,122.8092784,121.746134,122.5193299,121.1340206,121.5850515,122.8092784,122.1971649,122.2293814,123.5502577,121.5850515,123.4858247,121.4561856,121.1340206,121.0051546,123.0347938,122.068299,123.6469072,122.1649485,123.7113402,121.5528351,124.2268041,121.681701,123.0670103,123.0670103,122.4871134,123.3891753,122.4548969,121.746134,121.9716495,121.5850515,124.1945876,122.7448454,122.6481959,122.8414948,122.3904639,124.3878866,NaN,NaN,NaN,NaN,
122.5515464,121.1340206,122.2615979,122.4871134,122.6159794,122.8092784,123.4213918,122.003866,121.8427835,122.0360825,122.6481959,121.1018041,122.4226804,121.7139175,121.4239691,121.4884021,123.0025773,120.7152062,122.3582474,121.6494845,123.3247423,121.0373711,123.4858247,120.7796392,120.2319588,123.3569588,122.003866,122.7126289,122.2938144,123.8079897,122.2615979,123.2603093,122.3582474,122.7448454,122.0360825,122.8737113,122.4548969,123.3891753,123.1636598,124.0012887,123.2603093,NaN,NaN,NaN,NaN,
120.1997423,123.9046392,122.132732,123.6791237,122.9703608,122.9703608,121.939433,122.4871134,120.9085052,NaN,NaN,NaN,NaN,NaN,NaN,123.1636598,120.9729381,123.0670103,122.132732,121.810567,122.6804124,122.5193299,122.2938144,122.9059278,122.003866,123.2925258,121.810567,122.1971649,122.6804124,123.3247423,122.5193299,123.2925258,122.5193299,122.7448454,122.3260309,123.3247423,122.9703608,123.1958763,121.875,123.6146907,124.3234536,NaN,NaN,NaN,NaN,
122.3582474,123.4858247,123.1958763,123.2925258,122.2615979,121.617268,123.4858247,121.617268,122.5515464,NaN,NaN,NaN,NaN,NaN,NaN,121.3595361,123.9046392,121.3917526,124.0012887,121.1984536,122.5193299,122.1005155,123.1314433,121.3917526,121.4561856,123.9046392,121.3917526,122.003866,122.2615979,123.4213918,122.2293814,123.4536082,121.1984536,122.8414948,121.7139175,123.9046392,122.068299,123.1958763,123.1636598,123.1636598,123.7113402,123.4858247,123.0347938,122.6159794,123.3891753,
122.6159794,123.2280928,121.9072165,123.6791237,121.4239691,122.1649485,123.1314433,122.5837629,122.1971649,NaN,NaN,NaN,NaN,NaN,NaN,123.1314433,122.4226804,122.6804124,122.3260309,123.0347938,122.4871134,121.0373711,122.003866,123.6791237,120.5863402,123.0025773,121.2628866,122.3904639,122.8414948,122.7770619,123.0347938,122.1971649,121.6494845,123.1636598,121.939433,123.0670103,122.4548969,123.4536082,122.4548969,123.4213918,123.9690722,123.0670103,122.9703608,122.3582474,122.068299,
121.810567,122.6159794,122.5837629,123.0025773,122.4871134,122.2293814,123.3891753,121.1018041,121.8427835,NaN,NaN,NaN,NaN,NaN,NaN,121.617268,123.8079897,120.8118557,123.6791237,121.3917526,123.5502577,122.3582474,121.7139175,122.003866,121.1662371,120.2963918,121.1662371,122.4548969,121.9716495,122.7770619,122.8737113,122.7448454,121.9716495,122.8092784,121.681701,124.6134021,121.810567,123.8724227,123.0992268,123.4213918,123.3569588,123.0992268,123.1314433,122.5515464,123.3891753,
122.5193299,123.9368557,122.8092784,123.9368557,121.875,122.8092784,122.068299,121.9716495,121.3595361,NaN,NaN,NaN,NaN,NaN,NaN,123.8079897,122.068299,123.1314433,121.8427835,123.4536082,122.4871134,123.2280928,122.7126289,123.4213918,122.068299,122.068299,121.875,123.1314433,122.6481959,123.4858247,123.1958763,122.8414948,121.3917526,122.5193299,121.7783505,123.0670103,122.1649485,123.2280928,123.1958763,122.9703608,124.8389175,123.0670103,122.0360825,122.1971649,122.6804124,
